	Sample1	Sample2	Sample3	Sample4	Sample5	Sample6	Sample7	Sample8	Sample9	Sample10	Sample11	Sample12
Gene138	5.8688334301157	4.84105848697487	3.81056789105689	3.15988238878883	3.02535394030315	3.40407535221249	4.11464891602804	5.14293994626296	6.12810340836187	6.74800392048172	6.97821231444358	6.58855163060801
Gene139	6.6679056010543	5.83510938829198	4.84783407512417	3.83539010990597	3.18095687838294	3.06050360260296	3.39571252161505	4.18472124686505	5.27226584666597	6.17198705806793	6.81055588662708	6.98529220757833
Gene140	5.73480711458845	6.62975867016655	6.93810796603488	6.80058632794737	6.24242024363366	5.23484784624065	4.23354178356321	3.41871136807134	3.00139678984896	3.15548706391971	3.7700172372074	4.73634731028181
Gene141	3.87184297318531	4.78920360977615	5.83439909282824	6.64797955220743	7.01819662282401	6.83075640377854	6.18185387587572	5.17521233920418	4.19093814869101	3.34165719462874	2.96943187491604	3.18515931190405
Gene142	5.46494397941375	6.32266887115111	6.88275335055688	7.01108951368884	6.43624591074059	5.58971946941969	4.56992775753958	3.69222840075745	3.07368491223388	3.07930013161772	3.55344975133185	4.46948776599008
Gene143	3.75027729327465	3.19935494189002	2.9814451711535	3.44659399330492	4.26652092636188	5.29954679233064	6.22096673760754	6.83475372534969	6.9628205750624	6.5783520337026	5.77316642313066	4.75103441999938
Gene144	3.16064252934333	3.70277236018002	4.55346319657561	5.57811008213305	6.55010126288326	6.98655034331653	6.89794952045864	6.31088120675348	5.41556771483238	4.37575823933785	3.52901386138449	3.05154782658986
Gene145	6.94347497868038	6.44824307890211	5.65190907654761	4.57413482418993	3.66632809936192	3.1640664612942	3.01621587431926	3.41641019791428	4.41126646686589	5.37913233151017	6.29751233761427	6.89889491717244
Gene146	3.12197644501089	3.66069866560423	4.52809886042406	5.65099902626765	6.37026148024487	6.92176567980436	6.98705900311386	6.40038760848065	5.44774709157437	4.41235492555581	3.58098369772328	3.08394639153308
Gene147	3.42424436467191	3.06352173088633	3.19196922847648	3.76706205330836	4.6733158751594	5.78198246798371	6.63083094511521	6.98322026963081	6.83784292190194	6.22564955688541	5.28512174037087	4.25722460297725
Gene148	3.75122314262818	4.69655494449854	5.72920559374941	6.56954248669609	7.00170425762596	6.8798879403981	6.23060043799423	5.3464690472756	4.3385824478307	3.54142166364995	3.07053431447809	3.06240908590864
Gene149	3.15083197589428	3.68625756363188	4.68287369435132	5.68985654873876	6.53901015639796	6.99078354586702	6.8958208917031	6.27668988191514	5.35958558853143	4.26107591655466	3.4669107609018	3.05218204946271
Gene150	6.26085972920906	6.87093521993205	6.95001790790966	6.60524110152578	5.67789481805128	4.65541570969357	3.72834371593464	3.14303969595985	3.00584271949509	3.42676363172059	4.29381621768606	5.31900190120681
Gene151	4.53670321246373	5.55258097264999	6.45540006965557	6.93138850467204	6.97002528796604	6.34233501601467	5.43490651713728	4.41865663142661	3.5102959676559	3.08084303655417	3.07006677933151	3.65630788947861
Gene152	7.07613778720812	6.7783638576377	6.19682123615698	5.19878207742057	4.14861216599677	3.36162468603896	3.02945674322867	3.19948394763259	3.94568821942007	4.78577944068491	5.88626226575857	6.61839599310329
Gene153	6.83717326317079	6.93921249678064	6.67922108585353	5.92865474208251	4.86057623244252	3.89485187650712	3.1709380033564	2.9686472186713	3.36499914462813	4.17865769619758	5.20363699818241	6.15690793548865
Gene154	3.12770186752069	3.02745802092033	3.44326505478313	4.35384958233297	5.38165711900405	6.33396142643867	6.88730428966337	6.96145020579595	6.47646156697037	5.68282264436721	4.59324957753075	3.67727782112459
Gene155	4.32466852371067	3.46455724159043	3.00804378238777	3.04493849519524	3.74827928085409	4.68502521525701	5.73826039894844	6.5783521601506	6.98040996404513	6.87618878479818	6.28142217797681	5.29201589760486
Gene156	6.6345862774707	6.99543642900502	6.77582401586509	6.15687019748601	5.18009647177804	4.11343216919933	3.38320298818403	3.01552710059991	3.14560641141422	3.8279566897587	4.80010103999822	5.85124667163942
Gene157	5.02229106082675	4.02868671634635	3.27991292171676	3.00864679668039	3.24972852674332	3.90424305558908	4.93196811656741	5.90504396592616	6.73149773660882	7.05505794984923	6.78160273691048	6.04563350935823
Gene158	4.54557213506752	5.60373231538873	6.43702669749582	6.99919129364835	6.96393828072626	6.42855235980226	5.52182577881048	4.37475721519332	3.51798239966673	3.04572545193769	3.03477679812314	3.73240401835921
Gene159	6.51216563430138	6.99786552424014	6.88344194177612	6.32383102207755	5.33645677919735	4.28541355355179	3.50476181783815	3.05800292907767	3.09298815883234	3.69686771023659	4.61732250540284	5.61736447548382
Gene160	3.30052026184932	4.11603758267555	5.08662921842961	6.16772271296097	6.78037078253528	6.99350016312862	6.68525164740039	5.87321983566318	4.92162784437163	3.96908542592306	3.22930972868049	3.03963097850999
Gene161	2.95964713840562	3.30992092525597	3.96981107595467	5.01145114183919	6.01771846062262	6.75432205895265	7.01308952564386	6.69215584699595	5.92652582722129	4.95317525849594	3.94532877682147	3.20248176743382
Gene162	5.01445317021546	3.99857211222373	3.3167753178815	3.03949564644422	3.30359495850122	3.96819734458198	5.02611942036683	6.0413811726761	6.69998863596926	6.98360476086265	6.69717100646436	6.02801412916486
Gene163	6.73647637697921	6.04648127646565	5.0004121568762	4.04744038683684	3.27958879571732	3.02950321786335	3.22672364660914	3.94058109528592	4.95580109329274	5.98419297226656	6.72117157238706	6.95929054956917
Gene164	6.80697143674954	7.06526245261138	6.7633918717562	5.91709777336926	4.98159523408344	3.9263510608261	3.21397327730474	2.9784584206877	3.32750242704996	4.01460435702649	5.06471029247359	6.06432763489047
Gene165	2.97777788526876	3.5723557810845	4.42687993887215	5.39487312735471	6.30566973084735	6.94853043821143	6.9813730788257	6.5224348966292	5.60407471213568	4.56934741559561	3.66324937451844	3.08560423882797
Gene166	3.39900432652732	4.29404342273695	5.25609698141278	6.22368667346626	6.8831363750359	7.00405708302342	6.59856134625067	5.72514359011143	4.71457050979642	3.80909212681746	3.15290025212214	3.0017266819684
Gene167	5.18597119767383	4.17122191407503	3.36696131094367	2.94727267504354	3.1993898454692	3.84814574671658	4.80888706832654	5.81860224915626	6.60005298649924	7.01582410633685	6.82767719528926	6.1073218596963
Gene168	4.30989626644476	3.47578047182813	3.04476625396928	3.12685793403308	3.65931170574241	4.56877387331096	5.65474583887399	6.51839337683427	6.98380949734131	6.84751396626077	6.29673272636246	5.45050537072449
Gene169	6.94734859739717	6.36174127159215	5.36664240792304	4.30666060385178	3.48696873079533	3.06167500545091	3.12027216303038	3.63832884219347	4.60993447814505	5.68275158878713	6.4693668415752	6.98217293818812
Gene170	6.03846083517866	5.02012498138944	3.99515186223076	3.33849246532897	2.97217445486104	3.21499486726568	3.99343012572734	4.94804688877341	5.93926620788945	6.68218953371322	6.96292965850098	6.77146362413684
Gene171	3.08691819547556	3.81680071861731	4.72516085788033	5.75416036931172	6.51194146515344	7.01640439125699	6.80953519948912	6.22640091735539	5.28154277332468	4.23201515251435	3.47569632618767	3.03484097961313
Gene172	6.95526097875085	6.55745141201569	5.71732242167122	4.61314856015477	3.61560347310767	3.12322893086323	3.05707555548062	3.48476048582322	4.36464656558523	5.36547727689158	6.2688510784572	6.85335990764272
Gene173	3.85017456653046	4.91307231345256	5.87188484108147	6.7038394753305	6.95109491122405	6.77929458813614	6.08296355490888	5.17015594908845	4.06963475919703	3.27117558501679	3.03919672859695	3.2224485877002
Gene174	4.39640332749842	5.48089004159899	6.36389937377419	6.9714390169218	6.9502295879205	6.43335460821069	5.55908026885877	4.58926469051437	3.64498003923201	3.12956519313437	3.08032347058814	3.53812258476858
Gene175	6.96981399218779	6.89951547961027	6.42934581775403	5.51007455268406	4.49790502247286	3.58497408875334	3.03300448287426	3.0477002269388	3.64221229998466	4.51022358348034	5.47714371980842	6.46523209792987
Gene176	5.9565202523144	4.92231620312632	3.96693079198903	3.31063836839193	2.97863970362495	3.3657110513225	4.0451381737552	5.08269973113186	6.06322338222876	6.78997551782693	7.01865276849013	6.69095706815221
Gene177	4.12307130845756	3.27540627690964	2.95975780087704	3.24889286545902	3.84694866897318	4.92617430241712	5.891918769947	6.71674011363038	6.96693364724881	6.74110919709298	6.0831197606953	5.10076002986748
Gene178	2.95281721626853	3.32945584378825	4.17046373014429	5.14902941883171	6.08969433554894	6.75894854427499	6.93260730767656	6.64587913227095	5.92593202311654	4.92393632726889	3.92844872669552	3.22909113148129
Gene179	4.07041414705532	3.3339318614893	3.00006824231222	3.19502584004962	3.86417330345622	4.8484803843456	5.91332426904458	6.59515468550892	6.98620898014615	6.81697393256563	6.10883035187258	5.20045403692638
Gene180	3.19994774390096	3.83416752280383	4.82010113635527	5.93353468754762	6.68999998150572	7.02171791230323	6.82780114819039	6.07608314371379	5.13219080008872	4.16782202659175	3.34224962179169	3.04577215376629
Gene181	4.70756212100359	5.74850920186864	6.5425407739212	6.94490452783854	6.85201989520704	6.25941408857257	5.31166979144553	4.29854582219489	3.430982551749	3.03029559702809	3.20892145853789	3.81003726116319
Gene182	6.86201037597547	6.22154277551371	5.30706355664841	4.28944671847606	3.46818097005002	3.03182262428441	3.11514359134641	3.72608531061953	4.76185241001813	5.74613141942717	6.55131712291575	7.02556739850478
Gene183	3.24242828069893	3.98276114979219	4.96518172680115	5.98153718868135	6.76269261931534	6.97767056914278	6.74856958813181	6.01119488413107	5.01424613823137	4.02220943293643	3.23558755389109	2.94198583442962
Gene184	6.73657011849564	5.95520030746002	5.08657308782298	4.06649757171431	3.29492229582288	3.00718117971755	3.29674065645449	3.99927623723454	4.94526547932564	5.94322942055105	6.7334967866599	6.98645187096355
Gene185	5.34522060356092	6.31980661933733	6.88202455383436	6.95343326551292	6.57658519702799	5.69968693222004	4.60414511283872	3.67892672596132	3.12257545867741	3.05758481733943	3.47015508545692	4.39843923140081
Gene186	6.99191435791432	6.79853406461996	6.03763373075099	5.05316928966344	4.07722773160304	3.23922912749052	3.01667804308629	3.25963035812683	3.94475612915591	5.00247019200216	5.96184502587733	6.72547266169991
Gene187	4.95615502437028	3.88280848360765	3.26533199834229	2.98602248604695	3.26979071579839	4.12441673284223	5.11065302907172	6.06269739094985	6.7841526156658	6.98622057681337	6.68618395088948	5.89651304059279
Gene188	6.75054289282805	7.00985075895782	6.65243199781957	5.98146956687084	4.87775445824914	3.87858336352752	3.2244570321917	3.00245103750931	3.33286407070701	4.01035765800282	5.09207178952885	6.04515126525715
Gene189	3.32732875937366	3.02423407424487	3.23067891487172	3.85753230904674	4.95068552866819	5.90699849963783	6.60886903119834	6.95414984484767	6.79505397302598	6.04971098427362	5.06891180191177	4.06381386145825
Gene190	3.13367215930895	3.74069735380629	4.70052367115778	5.73318879389956	6.52198559075162	6.96215772357749	6.83082205069239	6.18410095170474	5.3431153837331	4.27984015425741	3.48214678234532	2.94359985103124
Gene191	3.01042160549339	3.09907799845021	3.62289291421353	4.53355423534183	5.50984413957111	6.50791755181816	6.94694335145377	6.93172934907978	6.39744772973904	5.51198487109136	4.46519421055871	3.51646086020908
Gene192	5.26459334916885	6.12911686451792	6.89084209702096	6.99781888641119	6.56602183269736	5.73924742714411	4.7481502030212	3.83305482070149	3.19949231872629	3.05006789688938	3.38949582186359	4.21688316640266
Gene193	5.29591485019799	4.21299950508525	3.45418230488524	3.01963029018674	3.12016157863367	3.76565065074691	4.77162771091877	5.78627345172869	6.57535037938352	6.90210270847463	6.85890761126215	6.27718866217304
Gene194	4.54119169840515	5.60087402119395	6.43510318431722	6.96495145306253	6.97755029614376	6.34217114328469	5.40012755733997	4.38994723253639	3.55796043417921	3.07958640701989	3.04926610258121	3.66503743068426
Gene195	3.54541396046253	3.05857810120753	3.12017467234755	3.63066994310248	4.59212001387712	5.58373618631343	6.43575004083027	6.94013148951892	6.94231876275544	6.35902881784111	5.47860300332555	4.4360047658415
Gene196	6.21265476009372	5.22180800560681	4.21940170511251	3.34031799145255	3.03311418687951	3.15520246213614	3.84471894329071	4.7723536126321	5.78585395644851	6.60663307156513	7.00455823829874	6.83389441904785
Gene197	4.54926933247664	5.60376907581202	6.43776162200599	6.91053234499687	6.95904604587116	6.35741134171176	5.53209355430233	4.41900586487064	3.56806087636213	3.1233756176337	3.09649168067391	3.6158478724337
Gene198	6.66198683265801	5.99002481418551	4.92982230455799	3.98403013130692	3.28954325676971	3.00182581648874	3.26115152886168	4.0509976736969	5.01364498288929	6.04996747425543	6.77200201862148	6.9596435021707
Gene199	3.31549167047506	2.96547862077904	3.21767054044705	4.02157083498268	5.02515163875801	5.9393357867188	6.75743805957624	7.01362620799386	6.73826759460388	6.00565748264362	5.04956702037471	4.00971235511604
Gene200	6.87203939919122	6.20143071424995	5.1596882271275	4.14157599116458	3.33668078144339	2.988186476979	3.2216427797238	3.85235127907766	4.82341744215483	5.8873780189945	6.64017196615492	6.99074790094247
Gene201	3.04802828421795	3.07872542684917	3.64812157843064	4.56101300653418	5.59594031141467	6.47686679510265	7.0019431558181	6.93150833739699	6.37685311456607	5.45811151647691	4.42951411980896	3.4882310852209
Gene202	4.18641185983352	5.1693964002783	6.20743678175527	6.83299820703247	6.97649860204964	6.58588380044482	5.82315966873455	4.82223182473945	3.82435545655165	3.18437865708252	3.04915512544281	3.3735929017551
Gene203	5.3710998760248	6.30119988308957	6.94351161976568	6.97584249382608	6.44033014181655	5.53500827612634	4.55516479616901	3.60988092753661	3.12410613117047	3.01863686040125	3.52422010381083	4.36973479792529
Gene204	5.80540767105339	4.79286370302699	3.86643601273259	3.09979240092046	2.99706139702694	3.30036894647074	4.1436720862993	5.14963453898984	6.15387003887511	6.82168519131259	7.02283335868671	6.62179906094035
Gene205	6.74349965834047	6.07358148664555	4.99175700114128	4.03435389834685	3.28886907078373	2.97262909574691	3.30676401255243	3.93872524693817	4.97834729484957	5.93768486461622	6.71329493427563	7.04625289060821
Gene206	4.33937761773774	3.54315827150289	3.02722414244902	3.07022765744866	3.65382849950935	4.61484950753447	5.6625200953406	6.4720111718109	6.94337815697571	6.86356939305415	6.39504181730507	5.40055283501298
Gene207	3.22625912628217	3.94012431881907	4.90490809404034	6.00621683978987	6.6954739067258	7.04010528730651	6.71110580674618	6.00481935432507	5.10579073878293	4.02021226408963	3.33451388462969	3.00268642218003
Gene208	6.96934179259893	6.7216388492508	5.99293054353227	4.97760683579747	3.9904015558215	3.23350777523745	3.01746488012558	3.24407146996915	4.00191999955663	5.03105857758435	6.02122474214726	6.72057840382595
Gene209	6.93515874764474	6.5199604369642	5.70377600679569	4.74505230178572	3.78930419960479	3.12740406807765	3.06150059767063	3.45505301485341	4.22593684453552	5.27966689053238	6.22596352428654	6.87130399661617
Gene210	3.12192706381184	3.05802426338342	3.63187124856489	4.52706852614196	5.51938575526279	6.38191786287717	6.88888936512257	6.98791764091522	6.43048639551069	5.49614992767283	4.53112191341723	3.60781497243915
Gene211	4.31840799065791	3.5157104176707	3.01356972518559	3.16092625437603	3.7135448156029	4.67293368212772	5.73894981406959	6.57733730522665	6.95311973450786	6.90370763706371	6.26864494451947	5.31796074109207
Gene212	5.63072871476337	4.60103298415717	3.69030783299096	3.1689255613327	3.02565089813263	3.45175424284686	4.42115865490667	5.41216354779784	6.34670357054271	6.87598531439484	6.9692983909832	6.50940303812529
Gene213	4.1956866300725	5.25123954536687	6.1957083711278	6.80691331596519	6.90786232493128	6.57656266118968	5.76414390102773	4.7684374736751	3.78849623401728	3.13513799381145	3.05087712215682	3.47900994982867
Gene214	6.82605663653393	6.24863415892632	5.25448151034293	4.23440708837569	3.47313231872723	3.03770487570633	3.23442112132186	3.75105849820647	4.79958198008377	5.7288540703095	6.60128688164984	6.91014116215156
