	Sample1	Sample2	Sample3	Sample4	Sample5	Sample6	Sample7	Sample8	Sample9	Sample10	Sample11	Sample12	Sample13	Sample14	Sample15	Sample16	Sample17	Sample18	Sample19	Sample20	Sample21	Sample22	Sample23	Sample24	Sample25	Sample26	Sample27	Sample28	Sample29	Sample30	Sample31	Sample32	Sample33	Sample34	Sample35	Sample36	Sample37	Sample38	Sample39	Sample40	Sample41	Sample42	Sample43	Sample44	Sample45	Sample46	Sample47	Sample48	Sample49	Sample50	Sample51	Sample52	Sample53	Sample54	Sample55	Sample56	Sample57	Sample58	Sample59	Sample60	Sample61	Sample62	Sample63	Sample64	Sample65	Sample66	Sample67	Sample68	Sample69	Sample70	Sample71	Sample72	Sample73	Sample74	Sample75	Sample76	Sample77	Sample78	Sample79	Sample80
Gene21	3.94015784882259	3.14270715337527	6.01940839913061	6.69393155514708	3.99626715429175	3.42382207997239	6.1278586156036	6.74055032101003	3.91394852038103	3.39649200144411	6.10060534022814	6.51773614805576	3.92180761180735	3.58087549684818	6.02449795771831	6.64665949817877	3.93541694861555	3.44730147347027	5.9217910885978	6.7198841808419	3.80370530301077	3.5892028289115	6.35534500903825	6.59952247995613	3.99519935626575	2.97899895634103	6.08460074701161	6.80619526979007	3.90154511729103	3.31314167711816	5.93185479021757	6.79207283138615	3.82577054705057	3.3685835376792	5.92925203446091	6.58801568980001	3.83787048630799	3.36237488814735	6.10281287693899	6.57669652968935	3.75416384935548	3.19530400568408	6.1976889091397	6.41711770391784	3.88587870291889	3.3883668534269	6.13586800748335	6.59004234446751	3.84570955779498	3.34670857300087	6.22571869956151	6.82581099624416	3.95939846710785	3.24198416503872	6.281904993236	6.72481343776693	3.90666155547225	3.30433265115459	6.11626089049397	6.8586281324995	3.70700768062287	3.40860741650572	6.11955628956978	6.40170271306066	4.0050846022733	3.18443905320222	6.03160638562768	6.59757944464486	4.07623456637536	3.45558883633969	5.91037271379616	6.66276874324633	3.74053833672043	3.60928079964149	5.94935262239097	6.90074134237436	4.15716476426399	3.53514573491	6.20633428868427	6.54055562596522
Gene22	4.70107402092904	2.99184049720121	5.48061942421657	7.04186550157898	4.71214345032918	2.89709881723004	5.22855699735653	6.77861281521354	4.6769852703653	2.9501375046814	5.32297567370067	7.07383513314415	4.74121125297512	2.87011936154806	5.1700702821934	7.04416901939503	4.79162263692143	3.03317570064058	5.33448678067917	6.88727768487674	4.87974663566805	3.12399175323463	5.17228268152867	7.03264436315324	4.83722556686881	3.03285809775398	5.19068185604993	7.0888700906211	4.93971444045478	3.02422434652234	5.41648671674499	6.91551238169202	4.81053256944784	3.09517881772873	5.24206509299768	7.01030253134	4.71097018758483	3.1139362510149	5.31627755019655	7.08665066674594	4.78968032090324	3.02679849285812	5.35924292953919	6.95374452227796	4.87836260183069	3.01724137652505	5.27842433364329	7.2822790478215	4.65183981005532	2.98046826546914	5.31153706578123	7.04287629637795	4.5716705735166	3.01941630109021	5.19834654499533	6.95967861874028	4.41223783170612	2.82329742482301	5.45842605323611	6.92338998229313	4.84957001255797	2.90701152356189	5.34128588542611	7.02337752957403	4.42993207507896	3.07934555219469	5.13949093715506	7.03566801487964	4.74215042314985	2.93731044163266	5.37861157078961	6.95662965071304	4.8515275339276	3.32037725975532	5.57664494922732	7.025960295183	4.6461531099864	3.24943425852376	5.28655330764804	6.89376806661772
Gene23	3.57225586064895	5.93398806315813	6.73919534589808	3.67649545086607	3.36990801103542	6.24314161354482	6.67816950975636	3.95509699978658	3.3050389508785	6.2428089406767	6.7276653568904	3.8609386111369	3.06258409568993	6.26215824538865	6.65786313298145	3.60195365872119	3.69530427914303	6.19292504928073	6.63757359057959	3.55863534554669	3.29250496608569	6.03771413791389	6.6423046544858	4.07497657025346	3.24301689341503	6.24540488415646	6.76292518669489	3.90041610946449	3.00335145925693	6.13376477235868	6.39669635943571	3.90887130891401	3.52661145988661	5.94675334482712	6.34515349037002	3.80922306357463	3.18451479198007	6.41142810129235	6.58558732027	3.86750479731978	3.50600617301229	6.16386783107939	6.83363539179603	3.78723899610863	3.5888687879938	6.27692141148046	6.65473268223824	3.78307283664086	3.42263059468447	6.06411954911897	6.81826782976074	3.84106690937205	3.24110907306775	6.16931497279626	6.54646810940796	3.70803476034735	3.44634896209354	6.3433071400243	6.87601619018172	3.60228174066499	3.28603878458192	6.18377277704423	6.57484488350612	4.11201939335166	3.38154265820107	5.94875260352112	6.37658747057104	3.82716906033529	3.36534585588879	5.97674759548153	6.47536194396835	3.8260695038581	3.41368825684167	6.21399336466738	6.68261408285683	3.70984332293701	3.12076271867349	6.25213779970389	6.62798252390503	3.87047280593975
Gene24	4.88106736103911	3.03511262093344	5.20459083694874	6.84657869403784	4.93435125977711	3.09490047610548	5.16620144983373	6.85898776417426	4.69526671230474	2.88530825520173	4.95041894974867	7.04432600531913	4.93211517213843	3.14712509678577	5.31010757386851	7.00362174848569	4.70961796765395	2.65500738476134	5.42581420539361	7.02914343867812	4.72775073506067	2.93882825212951	5.30160850283322	7.17689086040996	4.93056251782502	2.99368525396824	5.34742895664471	7.11530487752096	4.57172617639651	2.91117940739706	5.37598673889256	7.21752457002576	4.84989369196324	3.21823315837179	5.34216865698358	7.12629713542006	4.82293822580213	2.99618101484586	5.16571806160963	7.00707969615525	4.63943968281173	2.95022149954685	4.91424633367665	6.8735415573603	4.94759690333157	3.02990061967055	4.86640270439111	6.91292451124699	4.97389927340781	3.30554696853249	5.27248985887181	7.14807275883139	5.18826628569509	2.70624910578631	5.27547013491607	6.64051087812415	4.84520375475029	3.12216547038666	5.0496323809577	7.07817983646281	4.8375804722424	2.67691478697394	4.97019842235653	6.82574365605015	4.72615575190822	3.0526318379678	5.17242080452961	6.83202003787435	4.75507974658364	3.096981479243	5.13561525546067	6.9127124598119	4.86429121713663	2.9896822403043	5.22552944300348	7.12432450104419	4.83698034134546	2.90005604720813	5.30647074436013	7.05575750477872
Gene25	5.62878945846151	6.68794000033689	4.40755855828671	3.20021722084586	5.93489816704896	6.80832330635527	4.01480961879979	3.59773442056007	5.99497457843578	6.85333697345038	4.10364654162018	3.13933692409797	6.03028265712303	6.93767464782061	4.03241389245048	3.39731556984511	5.73720252812598	6.86315524453156	4.29784174513682	3.47062097785836	6.12557959861035	6.46277717911651	4.03025490542367	3.36702715770442	6.11181245312853	6.72304316336074	4.04143978930256	3.20982324537491	5.919025570778	6.71199797729335	4.07517903153054	3.04115643248831	5.87102369220432	6.81967613862756	4.081909008288	3.48041541349786	5.77176273570309	6.74509164712128	4.02969963829293	3.35890423163638	5.9428215594446	6.68670188778332	3.87661259183893	3.10277921772357	5.79119669395499	6.57947634322041	4.08874886927915	3.0600016098404	5.5465540477297	7.06792246598735	4.23698583836692	3.12008269687987	6.22046096800525	6.9409383084418	4.14660695542975	3.28729103368552	6.06395185431618	6.91858420280856	3.87590199226692	3.40615937260948	6.026815299635	6.97998624125962	3.95780256953165	3.16040799365028	5.79202349358606	6.65342781015896	4.16371002994464	3.05762103343288	5.8276328372433	6.29061059368177	4.15746139115112	2.8575271813454	5.92911210625403	7.09703066750689	4.12176887339495	3.37427712610502	6.09005833165043	6.99796343104303	4.44691382732967	3.14440824180058
Gene26	4.22236099191306	6.67533454622405	5.50294357824179	2.93682768776969	4.53859558506215	6.89155902430371	5.55294473164095	3.50649228806789	4.27740561965858	6.73418774818024	5.49571132784678	3.1889106178363	4.50539949332168	6.98198169346294	5.58595377497397	2.83168390049759	4.48212732865264	6.92755439729806	5.54595822976025	2.94177631525501	4.54424338983967	6.73362353844132	5.72142801909783	2.86817022308666	4.61068051302916	7.00178970452102	5.87394359018955	3.0762298826706	4.67155434087879	6.92570749644993	5.5439820694596	2.89739544369894	4.33023218894528	7.14981683661054	5.42647146072347	3.01106504293244	4.39883461146723	6.93840908798408	5.44751633882155	3.13822155855016	4.21268606524707	6.88447380904285	5.5656756539054	3.23712582452343	4.41860976444008	7.08628786182007	5.46075884290089	3.2211105466144	4.71908584061175	6.93981407581555	5.69346715586312	2.9689310018192	4.44375677671904	6.86677109744357	5.50736255571716	3.06955452304807	4.4310275371452	7.03770192273197	5.50038558949638	2.98521373263143	4.3020603023077	7.06435060490465	5.53691609591902	3.04749380128036	4.4952830164281	7.05104034847153	5.32692129240873	3.30368487976022	4.3488655384466	7.26457838879891	5.70129843015685	3.32777350929906	4.1477195365189	6.94211492526538	5.66706966701453	3.14944636949818	4.51779045700939	7.01389406949359	5.50728756335394	3.20466267146403
Gene27	3.37430098377501	3.7539497849928	6.76125399898471	6.43107223456395	3.43770687109666	3.67009782360793	6.59146224955542	6.26777513555075	3.3642602169383	3.18542881408543	6.41594679475727	6.42437740557752	3.36267922296582	3.58643520568833	6.24865692572051	6.19600583515601	3.57356711693142	3.74696191687032	6.66198086115158	6.22569189038426	3.5161194204326	3.87569790272678	6.6185632046317	6.26437270109179	3.57336323723412	3.49328953955016	6.3621983184542	6.30222797093866	3.46910350021643	3.45981919208182	6.51076762275257	6.08723333752242	3.4103462091627	3.7837136094745	6.5055180585394	6.44956206233647	3.46448965221428	3.8164535611806	6.6416146279639	6.31678615250834	3.319927327936	3.43127892992301	6.47002674024235	6.314301444077	3.55628005956212	3.57802428646062	6.34268590720238	6.41961823500906	3.5723528663345	3.80225530421903	6.42417300762889	6.00620543064133	3.54665991487076	3.84356188271542	6.65661893417836	6.12913812634821	3.45889371799498	3.62594328374797	6.65016346311323	6.47851404361904	3.23758385665536	3.67258406726433	6.56306549806726	6.36703992921172	3.48487568516422	3.62181491647771	6.68574762041622	6.60829592703146	3.40076865757965	3.53704024462577	6.67526228379112	6.1874354192614	3.22544900766177	3.50569523559839	6.32814422928568	6.22789591923981	3.33464905354379	3.64235607581183	6.79726673863268	6.43572049441589
Gene28	4.12201993717901	3.21041160613562	6.0362258190208	6.60177182281169	4.00345055410723	3.28700136518673	5.74179718524821	6.72592574133855	4.05789524591834	3.35921199912384	6.00962300471822	6.88696948664944	4.09259714344772	3.16652456819328	5.89528903204144	6.76829402556553	4.17525379016612	3.09827370701608	6.04586074019968	7.01238606441924	3.80338336008156	3.29631521760885	6.03192959023328	6.60214900836375	3.89753823533315	3.07727805744038	5.75768594578733	6.56346350017821	4.09867645193197	3.01948499911888	5.86329774764206	6.64103464307964	4.10899854230212	3.37469019045819	5.93777082861826	6.91742850702029	4.15492814268843	3.37185766851837	5.97501212656987	6.38840961841291	4.02665957189619	2.94958789553418	6.06162902601235	6.6149460664817	3.79723492710985	3.05061921994386	6.12184356423618	6.70956164145147	3.76928101750637	3.34978989308782	5.80373376647069	6.81050877806641	4.0359066206276	3.53014350524712	5.87350675208878	6.61098990977642	4.09332214116889	3.04529884815907	5.83409164422704	6.54147577462456	3.96401327539206	3.26321237147032	5.85355121139851	6.94709823923602	4.13029772732292	2.99055014139094	6.03549735237505	6.95100323597888	4.11975014020415	3.45316227927791	5.76078519203939	6.64621109334098	4.09740573610294	3.51175902128004	6.09388583150008	6.74838904168689	4.00357456364086	3.26083775114034	5.75037536895613	7.14029360231615
Gene29	4.32617018948781	6.69889207604432	5.36650693675538	3.04019465157883	4.18770499649208	6.72701905923354	5.36565778261268	3.17027679768777	4.52470219961856	6.68374032343144	5.43582731662556	3.1937203537914	4.37841295921176	6.99915388922518	5.72193025882076	3.14024568298819	4.24782401116084	6.98482981492294	5.51493096125067	3.17021568885187	4.52260279356754	6.84023658810269	5.36946055064925	3.03369698593271	4.5673918923158	7.22054867942125	5.68959616082781	3.01954923048348	4.32799399393859	6.93678996850501	5.61336599696787	3.04072139156853	4.74546987427739	6.95618001691484	5.75981949722541	3.22824879563726	4.61830776322628	6.93976282196616	5.401428899466	3.0463725541621	4.59770770266624	6.94340953323106	5.67545993972084	3.11045165482322	4.34323555809179	6.88084751273608	5.61889512808316	2.92176053434578	4.39283777554062	6.95733087417117	5.40122675238307	3.09057957692191	4.59840220948691	6.84390320948936	5.36830796320648	3.06118039389117	4.73938238101146	6.7326980644599	5.43803902705619	3.25164770207055	4.29782925996387	6.9161586774481	5.43682254839845	3.24039042970745	4.43006037479168	6.83862490359476	5.48723771838593	3.22588745565379	4.33509484767403	7.17893414434765	5.5743639329142	2.93504027085765	4.36830871598737	6.67570586650328	5.28568058335823	3.15145632771069	4.4129385078317	6.87707619623247	5.60271362924517	3.07804739401258
Gene30	4.59111771254208	6.78706056137371	5.78767273913174	3.16043290172941	4.50265164842432	6.94751409189035	5.22053158774195	3.15590997690878	4.51568381521109	6.85782594450854	5.53169571934115	3.27346084807015	4.48263831908525	6.64935459884884	5.64965991857854	2.8880211176858	4.40900237625389	7.24573367763132	5.43630916664393	3.2014782947325	4.4688162466123	7.0370485850768	5.80590915057284	3.17824189639329	4.43993263124718	6.78179376221973	5.40924330879646	3.00176297530678	4.46088196721634	7.09327910257108	5.58295280970402	3.01310835005544	4.52270666586811	7.03655315854739	5.57331686791118	3.22213987460346	4.36077238678957	6.93265437137993	5.65317534516231	2.82637976281041	4.52350462826584	6.71823560075316	5.6874439138317	2.95197797007272	4.71144266881652	6.93265351737873	5.49080602839139	3.05478944997896	4.72860663484484	6.91781926684092	5.6234278192384	3.0166109817915	4.47909482233763	6.87991558109217	5.76273533537319	2.88249136431886	4.48066664768159	6.93984759644377	5.39932269246975	2.7582417588674	4.55633384435983	6.80221866901778	5.49734770433913	2.72396447139291	4.47493937125298	6.98673117539055	5.64350480916659	2.77632452379226	4.43833340877233	7.00765498308633	5.44188337063875	3.15730873872273	4.52692324613449	6.99540038537839	5.47039106691909	3.08813277779946	4.47705540051247	6.94918025303881	5.39695328942473	3.14584456752268
Gene31	6.05700627338076	3.36420539307186	3.68867640447898	6.81244751205293	6.21393092906535	3.50288373857676	3.9415513586502	6.8787039102036	6.2335340248062	3.2575754301087	3.82138845551091	6.63270001225258	6.42101947202368	3.18789872186364	3.90726256378282	6.4026915251996	6.36815941236711	3.55375310513553	3.912834847489	6.57979141730084	6.08480804452907	3.2765636688775	3.65318831736841	6.68749643657678	6.2780894025306	3.63827340225518	4.02169150218828	6.94017362510639	6.11931244249131	3.23525775028751	3.85626427165922	6.45524060489372	6.40907862771259	3.63329818345126	4.02295746527623	6.47999992677168	6.28107907355326	3.63296137136939	3.83154810900235	6.8041974198208	6.33969059065954	3.34945732055803	3.74599212451998	6.473231230717	6.15417747027233	3.44487339998659	3.81322004353553	6.78010465559145	5.97355430434338	3.55394619565499	3.99018782038263	6.40795502507626	6.06236911907928	3.60727247037915	3.9387296220744	6.63530715110684	6.14555871014373	3.42175212696803	3.74215536953055	6.606797319758	6.36030200504804	3.34469906993215	4.00960798678094	6.64299964328425	6.35971000019394	3.26557742955847	3.76248707877144	6.62154525445299	6.43818575496366	3.7663795359426	3.97418600049252	6.5312200671591	5.97611359036327	3.1733590724135	3.48894905382487	6.57237803095856	5.96644455541802	3.31425721536368	3.8531299712955	6.5522389048193
Gene32	6.84965223893306	4.03874406511782	3.11470003994418	6.04439683761056	6.57802013462277	3.92847667143302	3.40050142875622	5.96751139578856	6.14107835532535	3.98340408319511	3.33121083549605	5.72922536141413	6.86888633119694	4.09292046282987	2.99411359936557	6.06917906299806	6.79021038365103	4.20132823660116	3.21826832516506	6.00249985253085	6.63862348757054	3.85099523318599	3.28358505906744	6.03885462247767	6.70939935361897	3.96359805144158	3.26030254044392	6.31660712112982	6.74340865020483	4.3020120460992	3.29974762826702	5.7215100897431	6.83194081293644	4.09939451286505	3.35997380524531	5.88568619082212	6.60090988278017	3.96105584725066	3.43176359209107	5.87327783710345	6.86441519595103	4.12772313141946	3.28324283185749	5.90312315070363	6.61458128718807	4.17840317979554	3.45606871183506	5.83938887741972	6.64639658059802	3.87431210997325	3.28162481142115	6.04433816672704	6.77556296608148	3.97060837546719	3.33766127805121	5.99038934400953	6.7497869672127	3.9156011196441	3.25527719138713	5.86926051645069	6.61493600220304	4.05968983431285	3.19032621571845	6.09744292188395	6.89047216616596	4.1168600160943	3.13362871270429	6.06026600028162	6.69272363091228	4.07292029885817	3.17681275770888	5.96613424114697	6.64801838679856	3.96823901774005	3.26647990309121	6.23298260644164	6.74287347754484	3.91526703709574	3.08527494976156	5.87808803767662
Gene33	5.13370602441225	3.14338175073514	4.74012054366382	7.18334144556484	5.11010598330849	2.77498014019535	4.64285301072372	7.29224663744666	5.21699170648512	2.99411944158752	4.84457907479488	6.76971904382504	5.09688840470878	2.80269914571607	4.83860045553697	6.83822325715903	5.19277191025908	3.00629882210023	4.96019035498415	6.7536051437832	5.00374992801744	3.36744247940997	4.87921858945346	6.73277733361868	5.52654642572483	3.10892971998887	4.76187318966601	6.83983053568306	5.13806486355562	3.20047501308386	5.09628127381084	6.90540802285169	5.53513491189574	3.15185212012229	4.87293331587893	7.27726168408874	5.03226949372829	2.98964325388016	5.02769026307236	7.10869873074219	5.02983353633045	2.88229568385186	4.61407081025449	6.82929020134177	5.16449184830785	3.11172454599961	4.87239160289507	6.97342426641423	5.06377788374675	3.22861942361357	4.68809518178169	7.20325813107598	4.79380520717386	2.7698208960289	4.84571693794331	7.28552484780464	5.26353938851395	3.12890262570145	4.69335237763287	7.0328250180075	5.1882001611834	2.70394804643203	4.99226657464492	6.82648929070806	4.97051538983932	2.9242078907341	4.87780096190484	6.77514902260904	5.17992506559121	2.8362945044161	5.00246462944657	7.19726530576612	5.33708290694233	2.8919275206692	5.16083971187717	6.99325484038827	5.1814823942559	3.06410251599808	4.76534517369893	6.8849399806874
